Customer_ID,First name,Last name,date of birth,gender,agree_for_promo,autopay_card,email,MSISDN,Status,customer category,customer_since,region,language,termination_date
0168,Carlos,Silva,19-03-1971,male,No,6430065457184645,carl.silva71@gmail.com,+55-32-32337531,active,phyzical,11-03-1998,Rio-de-Zhaneiro,russian,----------
0169,Andriana,Almeida,05-07-1993,female,Yes,----------,andr.almei93@gmail.com,+55-10-10651212,active,phyzical,18-07-2016,San_Paulo,portuguese,----------
0170,Maria,Melo,13-09-1965,female,No,3238545107003516,mari.melo65@gmail.com,+55-62-62213021,active,business,26-09-2003,Rio-de-Zhaneiro,portuguese,----------
0171,Francisco,Pereira,14-08-1979,male,No,4663354128304805,fran.perei79@gmail.com,+55-47-47237001,active,phyzical,01-08-2009,Fortalesa,portuguese,----------
0172,Maria,Araujo,06-11-1984,female,No,3006402575240824,mari.arauj84@gmail.com,+55-02-02221252,active,phyzical,20-11-2014,San_Paulo,portuguese,----------
0173,Francisco,Rodrigues,03-03-2002,male,Yes,1336152631125877,fran.rodri02@gmail.com,+55-63-63468125,active,business,22-03-2020,San_Paulo,english,----------
0174,Pedro,Alves,05-12-1988,male,No,1771068434118546,pedr.alves88@gmail.com,+55-36-36502827,inactive,phyzical,28-12-2011,San_Paulo,english,16-03-2020
0175,Antonio,Lima,23-06-1961,male,No,2354725582431045,anto.lima61@gmail.com,+55-76-76741271,inactive,phyzical,25-06-2004,San_Paulo,russian,24-02-2019
0176,Marcia,Alves,02-01-1963,female,No,5371518031043267,marc.alves63@gmail.com,+55-86-86381554,active,phyzical,06-01-2010,Rio-de-Zhaneiro,russian,----------
0177,Joao,Ribeiro,06-06-1976,male,No,----------,joao.ribei76@gmail.com,+55-34-34412615,active,phyzical,06-06-2005,Rio-de-Zhaneiro,russian,----------
0178,Antonia,Rodrigues,21-09-1960,female,No,3120268803157187,anto.rodri60@gmail.com,+55-20-20760040,active,phyzical,15-09-2005,Brasilia,russian,----------
0179,Ana,Rodrigues,31-01-1944,female,No,6412415604511768,ana.rodri44@gmail.com,+55-06-06261750,inactive,phyzical,24-01-2004,San_Paulo,portuguese,12-08-2009
0180,Joao,Ferreira,16-02-1990,male,No,1813170472771238,joao.ferre90@gmail.com,+55-87-87365513,active,phyzical,18-02-2019,San_Paulo,portuguese,----------
0181,Luiz,Araujo,01-01-1927,male,No,6258647003803068,luiz.arauj27@gmail.com,+55-84-84560175,active,business,11-01-2013,San_Paulo,portuguese,----------
0182,Aline,Silva,01-07-1973,female,Yes,----------,alin.silva73@gmail.com,+55-63-63027801,inactive,phyzical,17-07-2013,San_Paulo,portuguese,02-12-2014
0183,Fernanda,Melo,03-10-1970,female,No,5840100700614381,fern.melo70@gmail.com,+55-65-65704827,active,phyzical,22-10-2015,San_Paulo,portuguese,----------
0184,Maria,Barbosa,22-04-1989,female,No,----------,mari.barbo89@gmail.com,+55-32-32860005,active,phyzical,20-04-2015,Rio-de-Zhaneiro,portuguese,----------
0185,Carlos,Gomes,25-04-2000,male,No,8808145088587560,carl.gomes00@gmail.com,+55-20-20201843,active,phyzical,30-04-2018,Salvador,portuguese,----------
0186,Andriana,Barbosa,12-05-1989,female,No,7781587026861474,andr.barbo89@gmail.com,+55-11-11031273,active,phyzical,14-05-2007,San_Paulo,portuguese,----------
0187,Antonio,Costa,10-08-1984,male,No,5742728241576602,anto.costa84@gmail.com,+55-10-10013802,active,phyzical,09-08-2020,San_Paulo,russian,----------
0188,Francisco,Ribeiro,25-08-1968,male,No,6006426408484003,fran.ribei68@gmail.com,+55-41-41702127,active,phyzical,28-08-2017,Rio-de-Zhaneiro,english,----------
0189,Fernanda,Araujo,12-06-1990,female,No,----------,fern.arauj90@gmail.com,+55-86-86456313,active,phyzical,22-06-2020,Salvador,portuguese,----------
0190,Fernanda,Alves,06-09-2003,female,Yes,----------,fern.alves03@gmail.com,+55-13-13780865,active,phyzical,22-09-2021,Rio-de-Zhaneiro,portuguese,----------
0191,Fernanda,Ribeiro,06-03-1998,female,Yes,----------,fern.ribei98@gmail.com,+55-05-05875037,inactive,phyzical,01-03-2019,San_Paulo,portuguese,05-01-2020
0192,Paulo,Sousa,10-01-1962,male,No,----------,paul.sousa62@gmail.com,+55-17-17604224,active,phyzical,29-01-1999,Rio-de-Zhaneiro,portuguese,----------
0193,Franciska,Melo,17-03-1991,female,No,6666833303724208,fran.melo91@gmail.com,+55-62-62863575,active,phyzical,07-03-2013,San_Paulo,portuguese,----------
0194,Maria,Santos,11-04-1993,female,No,5533181400226878,mari.santo93@gmail.com,+55-36-36762782,active,business,17-04-2013,Rio-de-Zhaneiro,russian,----------
0195,Andriana,Carvalho,14-07-1996,female,No,1418016780137032,andr.carva96@gmail.com,+55-55-55537413,active,phyzical,22-07-2019,San_Paulo,portuguese,----------
0196,Antonia,Gomes,01-03-1943,female,No,0718231526033013,anto.gomes43@gmail.com,+55-83-83085630,active,phyzical,30-03-2021,Rio-de-Zhaneiro,english,----------
0197,Franciska,Pereira,04-09-1977,female,No,5252672228151125,fran.perei77@gmail.com,+55-54-54540501,active,phyzical,02-09-2015,San_Paulo,russian,----------
0198,Patricia,Pereira,29-06-1990,female,No,2686768526852217,patr.perei90@gmail.com,+55-53-53600061,active,business,17-06-2010,Rio-de-Zhaneiro,portuguese,----------
0199,Fernanda,Carvalho,18-02-1974,female,No,----------,fern.carva74@gmail.com,+55-67-67674548,inactive,phyzical,14-02-2009,Rio-de-Zhaneiro,english,14-05-2010
0200,Luiz,Almeida,02-03-1958,male,No,4258717086441023,luiz.almei58@gmail.com,+55-34-34667375,inactive,phyzical,07-03-2008,San_Paulo,portuguese,28-05-2019
0201,Antonio,Costa,05-03-1976,male,No,1160670822325183,anto.costa76@gmail.com,+55-56-56503018,active,phyzical,31-03-2012,Rio-de-Zhaneiro,portuguese,----------
0202,Marcia,Alves,09-05-1999,female,No,8066002451644052,marc.alves99@gmail.com,+55-67-67705204,active,business,19-05-2017,San_Paulo,english,----------
0203,Fernanda,Costa,27-02-1966,female,No,8366235541300810,fern.costa66@gmail.com,+55-01-01062851,inactive,phyzical,25-02-2007,Salvador,portuguese,30-05-2018
0204,Juliana,Barbosa,02-08-1983,female,No,6653421311700718,juli.barbo83@gmail.com,+55-87-87450314,inactive,phyzical,25-08-2010,Salvador,portuguese,10-07-2010
0205,Antonio,Barbosa,29-07-1995,male,No,----------,anto.barbo95@gmail.com,+55-01-01881683,active,business,08-07-2013,Rio-de-Zhaneiro,english,----------
0206,Pedro,Sousa,28-10-1979,male,No,4073648202734846,pedr.sousa79@gmail.com,+55-86-86105104,active,phyzical,29-10-2020,San_Paulo,portuguese,----------
0207,Paulo,Pereira,18-01-1973,male,No,3713267466280751,paul.perei73@gmail.com,+55-80-80060508,active,business,01-01-1995,Salvador,portuguese,----------
0208,Carlos,Araujo,24-12-1963,male,No,4580751224142167,carl.arauj63@gmail.com,+55-01-01745330,active,phyzical,31-12-1999,San_Paulo,portuguese,----------
0209,Joao,Carvalho,12-11-1994,male,No,----------,joao.carva94@gmail.com,+55-84-84068532,active,phyzical,09-11-2012,San_Paulo,english,----------
0210,Jose,Melo,18-04-1933,male,No,----------,jose.melo33@gmail.com,+55-58-58556102,active,phyzical,24-04-2007,Rio-de-Zhaneiro,portuguese,----------
0211,Franciska,Ferreira,26-01-1960,female,No,----------,fran.ferre60@gmail.com,+55-77-77688256,active,business,30-01-2005,Rio-de-Zhaneiro,english,----------
0212,Andriana,Araujo,15-04-1996,female,Yes,6738335015817630,andr.arauj96@gmail.com,+55-53-53667573,active,phyzical,29-04-2017,San_Paulo,english,----------
0213,Luiz,Costa,06-11-1987,male,No,4004201351867522,luiz.costa87@gmail.com,+55-36-36182320,active,phyzical,22-11-2015,San_Paulo,english,----------
0214,Francisco,Barbosa,08-05-1933,male,No,5514524676620248,fran.barbo33@gmail.com,+55-67-67136444,active,phyzical,17-05-2014,San_Paulo,russian,----------
0215,Fernanda,Lima,20-11-1977,female,No,3503836317085275,fern.lima77@gmail.com,+55-85-85723232,active,phyzical,28-11-2002,Rio-de-Zhaneiro,portuguese,----------
0216,Antonio,Ferreira,26-03-1979,male,No,1514507204385607,anto.ferre79@gmail.com,+55-54-54177544,active,business,20-03-2021,Fortalesa,portuguese,----------
0217,Fernanda,Lima,01-05-1953,female,No,2858577066317524,fern.lima53@gmail.com,+55-70-70580534,inactive,business,23-05-1999,Salvador,portuguese,12-07-2021
0218,Carlos,Barbosa,12-05-1981,male,No,----------,carl.barbo81@gmail.com,+55-87-87430283,inactive,phyzical,03-05-2014,San_Paulo,english,24-07-2016
0219,Aline,Silva,22-02-1989,female,No,5773158723417555,alin.silva89@gmail.com,+55-61-61077002,active,phyzical,09-02-2018,San_Paulo,russian,----------
0220,Luiz,Oliveira,11-07-1956,male,No,6822317401577133,luiz.olive56@gmail.com,+55-82-82337520,inactive,phyzical,25-07-2006,San_Paulo,english,22-12-2016
0221,Antonia,Santos,16-10-1928,female,No,4311474715276337,anto.santo28@gmail.com,+55-31-31272807,active,phyzical,30-10-2013,San_Paulo,portuguese,----------
0222,Marcia,Rodrigues,12-01-2002,female,Yes,----------,marc.rodri02@gmail.com,+55-78-78330215,active,business,28-01-2021,Brasilia,portuguese,----------
0223,Maria,Melo,27-10-1982,female,No,----------,mari.melo82@gmail.com,+55-84-84575401,active,phyzical,17-10-2002,San_Paulo,english,----------
0224,Marcos,Almeida,28-11-1968,male,No,6242540212256783,marc.almei68@gmail.com,+55-11-11378724,active,phyzical,21-11-2011,Brasilia,portuguese,----------
0225,Paulo,Barbosa,01-10-1999,male,Yes,----------,paul.barbo99@gmail.com,+55-42-42066407,active,phyzical,19-10-2020,Rio-de-Zhaneiro,portuguese,----------
0226,Antonio,Lima,24-12-1988,male,No,----------,anto.lima88@gmail.com,+55-04-04080342,active,phyzical,14-12-2018,Rio-de-Zhaneiro,portuguese,----------
0227,Luiz,Santos,29-03-1953,male,No,6304774348175670,luiz.santo53@gmail.com,+55-64-64182401,inactive,phyzical,08-03-2010,Salvador,english,03-07-2018
0228,Aline,Martins,28-02-1981,female,No,0008505554688175,alin.marti81@gmail.com,+55-02-02138765,active,phyzical,12-02-2007,Fortalesa,portuguese,----------
0229,Antonio,Cardoso,17-05-1984,male,No,5682448610644283,anto.cardo84@gmail.com,+55-37-37247308,inactive,phyzical,20-05-2015,Salvador,english,08-01-2022
0230,Paulo,Martins,05-08-1936,male,No,----------,paul.marti36@gmail.com,+55-11-11405560,active,phyzical,04-08-2009,San_Paulo,portuguese,----------
0231,Antonia,Oliveira,22-10-1986,female,No,8363885633121721,anto.olive86@gmail.com,+55-52-52861065,active,phyzical,31-10-2019,San_Paulo,english,----------
0232,Luiz,Santos,30-11-1999,male,No,2106375156052404,luiz.santo99@gmail.com,+55-61-61614183,active,phyzical,02-11-2020,Fortalesa,portuguese,----------
0233,Antonio,Ferreira,02-04-1981,male,No,4675031783827862,anto.ferre81@gmail.com,+55-38-38043418,active,phyzical,20-04-2010,San_Paulo,portuguese,----------
0234,Antonio,Rodrigues,21-10-1983,male,Yes,0567204570201045,anto.rodri83@gmail.com,+55-78-78376752,active,phyzical,16-10-2018,San_Paulo,russian,----------
0235,Francisco,Sousa,04-08-1956,male,No,8548474056325763,fran.sousa56@gmail.com,+55-36-36171503,inactive,phyzical,03-08-2009,San_Paulo,english,26-08-2014
0236,Jose,Rodrigues,25-12-2000,male,Yes,5103303134420062,jose.rodri00@gmail.com,+55-34-34113457,active,phyzical,12-12-2018,Rio-de-Zhaneiro,portuguese,----------
0237,Patricia,Araujo,18-12-2000,female,No,3658584858725622,patr.arauj00@gmail.com,+55-80-80405118,active,phyzical,23-12-2019,San_Paulo,portuguese,----------
0238,Franciska,Costa,08-09-1990,female,No,6738030254174158,fran.costa90@gmail.com,+55-64-64522445,active,phyzical,22-09-2014,San_Paulo,portuguese,----------
0239,Marcia,Costa,24-12-1988,female,No,2015868682625154,marc.costa88@gmail.com,+55-45-45163706,active,phyzical,03-12-2019,Salvador,portuguese,----------
0240,Fernanda,Araujo,18-10-1962,female,No,4141633663577460,fern.arauj62@gmail.com,+55-34-34256808,active,phyzical,09-10-2003,Rio-de-Zhaneiro,portuguese,----------
0241,Juliana,Barbosa,13-06-1991,female,No,3433636775682771,juli.barbo91@gmail.com,+55-52-52767877,inactive,phyzical,28-06-2009,Rio-de-Zhaneiro,portuguese,08-06-2015
0242,Fernanda,Martins,23-02-1997,female,No,6538003222430378,fern.marti97@gmail.com,+55-20-20753031,active,phyzical,01-02-2015,Rio-de-Zhaneiro,portuguese,----------
0243,Patricia,Martins,02-02-1980,female,No,3673457206131607,patr.marti80@gmail.com,+55-54-54123827,active,business,01-02-2018,Salvador,portuguese,----------
0244,Maria,Ferreira,17-06-1980,female,No,4756443227084557,mari.ferre80@gmail.com,+55-81-81781334,active,phyzical,18-06-2004,San_Paulo,portuguese,----------
0245,Carlos,Alves,19-05-1992,male,No,1125080657283127,carl.alves92@gmail.com,+55-70-70737783,active,phyzical,19-05-2016,San_Paulo,russian,----------
0246,Antonia,Ferreira,07-07-1980,female,No,----------,anto.ferre80@gmail.com,+55-07-07648741,inactive,business,14-07-2002,San_Paulo,english,04-03-2022
0247,Marcia,Pereira,21-11-1962,female,No,2747636206115428,marc.perei62@gmail.com,+55-05-05878021,active,phyzical,26-11-2013,Rio-de-Zhaneiro,russian,----------
0248,Maria,Costa,15-12-1993,female,No,----------,mari.costa93@gmail.com,+55-07-07181166,active,phyzical,05-12-2014,Fortalesa,portuguese,----------
0249,Francisco,Sousa,27-08-1978,male,No,5474575441573606,fran.sousa78@gmail.com,+55-77-77087405,active,phyzical,21-08-2004,San_Paulo,english,----------
0250,Marcia,Melo,03-10-1999,female,No,1733620242462018,marc.melo99@gmail.com,+55-23-23086473,active,phyzical,05-10-2020,San_Paulo,english,----------
0251,Antonia,Oliveira,26-07-1986,female,Yes,2862784810118106,anto.olive86@gmail.com,+55-85-85183277,active,phyzical,05-07-2004,Brasilia,portuguese,----------
0252,Marcos,Rodrigues,04-02-1965,male,No,----------,marc.rodri65@gmail.com,+55-38-38245230,active,phyzical,06-02-2001,Salvador,english,----------
0253,Fernanda,Carvalho,20-09-1986,female,No,7040340212232845,fern.carva86@gmail.com,+55-10-10017034,active,phyzical,11-09-2018,Salvador,portuguese,----------
0254,Maria,Ferreira,29-04-1993,female,No,0674830355310205,mari.ferre93@gmail.com,+55-26-26811450,active,business,04-04-2011,San_Paulo,portuguese,----------
0255,Lucas,Silva,25-01-1964,male,No,2281754578518618,luca.silva64@gmail.com,+55-23-23221258,active,phyzical,23-01-2006,San_Paulo,english,----------
0256,Pedro,Carvalho,28-11-1995,male,Yes,4746742261323148,pedr.carva95@gmail.com,+55-28-28843688,inactive,phyzical,26-11-2018,Salvador,portuguese,03-08-2019
0257,Antonia,Oliveira,07-08-1999,female,No,1708720014474613,anto.olive99@gmail.com,+55-87-87351775,active,phyzical,17-08-2017,Rio-de-Zhaneiro,english,----------
0258,Fernanda,Santos,22-04-1974,female,No,0435256863060582,fern.santo74@gmail.com,+55-34-34632553,active,phyzical,09-04-2015,Salvador,portuguese,----------
0259,Ana,Melo,31-12-1968,female,No,7366108443511128,ana.melo68@gmail.com,+55-44-44480411,active,phyzical,14-12-2019,San_Paulo,portuguese,----------
0260,Pedro,Oliveira,01-07-1972,male,No,----------,pedr.olive72@gmail.com,+55-06-06213201,active,phyzical,01-07-2009,San_Paulo,portuguese,----------
0261,Carlos,Gomes,13-06-1995,male,Yes,4376106720564008,carl.gomes95@gmail.com,+55-33-33406574,active,phyzical,21-06-2020,San_Paulo,portuguese,----------
0262,Marcos,Cardoso,08-05-1995,male,Yes,7225787417881877,marc.cardo95@gmail.com,+55-34-34255546,active,phyzical,02-05-2019,San_Paulo,portuguese,----------
0263,Jose,Rodrigues,17-04-1992,male,No,----------,jose.rodri92@gmail.com,+55-83-83771215,active,phyzical,13-04-2020,Rio-de-Zhaneiro,english,----------
0264,Antonio,Melo,03-06-1992,male,Yes,----------,anto.melo92@gmail.com,+55-37-37271434,active,phyzical,23-06-2020,San_Paulo,portuguese,----------
0265,Joao,Gomes,24-09-1977,male,No,4324378666586844,joao.gomes77@gmail.com,+55-34-34632638,active,phyzical,16-09-1995,Salvador,portuguese,----------
0266,Jose,Silva,23-01-2002,male,No,2403327736270634,jose.silva02@gmail.com,+55-53-53715020,active,business,05-01-2020,San_Paulo,portuguese,----------
0267,Antonia,Sousa,08-01-1939,female,No,5058668010267505,anto.sousa39@gmail.com,+55-82-82837878,inactive,phyzical,09-01-2002,Rio-de-Zhaneiro,portuguese,19-10-2008
0268,Marcia,Ferreira,05-04-1996,female,Yes,----------,marc.ferre96@gmail.com,+55-65-65552558,active,phyzical,05-04-2018,Brasilia,portuguese,----------
0269,Pedro,Costa,08-05-1972,male,No,0023463872306800,pedr.costa72@gmail.com,+55-54-54370420,active,phyzical,26-05-2001,Salvador,russian,----------
0270,Marcos,Oliveira,09-06-1999,male,No,6702141606671121,marc.olive99@gmail.com,+55-01-01240011,active,phyzical,29-06-2021,San_Paulo,portuguese,----------
0271,Franciska,Costa,05-08-1991,female,No,8265622816024335,fran.costa91@gmail.com,+55-15-15632377,inactive,phyzical,26-08-2013,Salvador,english,21-01-2018
0272,Aline,Araujo,29-11-1971,female,No,8361482032750184,alin.arauj71@gmail.com,+55-17-17331615,active,phyzical,23-11-1996,San_Paulo,english,----------
0273,Carlos,Barbosa,25-06-1954,male,No,6085258163587732,carl.barbo54@gmail.com,+55-47-47323631,active,phyzical,01-06-1999,San_Paulo,portuguese,----------
0274,Antonio,Martins,16-08-1988,male,No,8335857364264747,anto.marti88@gmail.com,+55-31-31068564,active,phyzical,25-08-2007,Rio-de-Zhaneiro,russian,----------
0275,Luiz,Cardoso,25-09-1959,male,No,7885802122462348,luiz.cardo59@gmail.com,+55-60-60531813,inactive,phyzical,22-09-2008,Salvador,russian,06-02-2016
0276,Lucas,Carvalho,17-03-1984,male,No,----------,luca.carva84@gmail.com,+55-21-21761160,inactive,phyzical,08-03-2015,Rio-de-Zhaneiro,portuguese,21-01-2021
0277,Andriana,Silva,13-12-1972,female,No,6566741132756346,andr.silva72@gmail.com,+55-45-45853208,active,business,04-12-2001,Rio-de-Zhaneiro,english,----------
0278,Pedro,Carvalho,13-07-1976,male,No,1818633623654472,pedr.carva76@gmail.com,+55-88-88668813,active,business,09-07-2000,Rio-de-Zhaneiro,portuguese,----------
0279,Aline,Alves,06-07-1995,female,Yes,0277277326844242,alin.alves95@gmail.com,+55-85-85412535,active,business,07-07-2017,Salvador,portuguese,----------
0280,Carlos,Alves,13-12-1964,male,No,8804170111734814,carl.alves64@gmail.com,+55-46-46617433,inactive,business,05-12-1999,San_Paulo,portuguese,17-10-2018
0281,Jose,Almeida,05-12-1978,male,No,5825141757412022,jose.almei78@gmail.com,+55-86-86001072,active,phyzical,19-12-2003,San_Paulo,english,----------
0282,Maria,Araujo,05-10-1992,female,Yes,3618764742464502,mari.arauj92@gmail.com,+55-71-71463650,active,phyzical,31-10-2018,San_Paulo,portuguese,----------
0283,Antonio,Carvalho,07-03-1986,male,No,2165126353434038,anto.carva86@gmail.com,+55-28-28514528,active,phyzical,07-03-2020,San_Paulo,portuguese,----------
0284,Francisco,Pereira,03-05-1991,male,No,0271246582715540,fran.perei91@gmail.com,+55-50-50104848,active,phyzical,03-05-2013,San_Paulo,portuguese,----------
0285,Lucas,Melo,01-04-1984,male,Yes,7385778687876755,luca.melo84@gmail.com,+55-53-53225868,active,business,02-04-2019,Salvador,portuguese,----------
0286,Ana,Oliveira,19-05-1985,female,No,8652001542168256,ana.olive85@gmail.com,+55-53-53484337,active,phyzical,18-05-2006,Rio-de-Zhaneiro,portuguese,----------
0287,Carlos,Rodrigues,22-01-1959,male,No,----------,carl.rodri59@gmail.com,+55-72-72677122,active,business,18-01-2005,San_Paulo,portuguese,----------
0288,Pedro,Gomes,01-05-1983,male,No,5337002487221464,pedr.gomes83@gmail.com,+55-06-06858336,active,phyzical,25-05-2008,Fortalesa,russian,----------
0289,Marcia,Barbosa,19-12-1959,female,No,0428717321540501,marc.barbo59@gmail.com,+55-48-48458451,active,phyzical,18-12-2004,Rio-de-Zhaneiro,portuguese,----------
0290,Fernanda,Sousa,17-12-1978,female,Yes,3832270277155852,fern.sousa78@gmail.com,+55-63-63173682,active,phyzical,28-12-2003,Brasilia,portuguese,----------
0291,Joao,Ribeiro,19-11-2003,male,Yes,3772255286748746,joao.ribei03@gmail.com,+55-38-38828574,inactive,phyzical,03-11-2021,Rio-de-Zhaneiro,english,26-07-2021
0292,Pedro,Gomes,15-04-1966,male,No,----------,pedr.gomes66@gmail.com,+55-42-42000237,active,phyzical,08-04-1996,Rio-de-Zhaneiro,portuguese,----------
0293,Patricia,Santos,10-04-1976,female,No,----------,patr.santo76@gmail.com,+55-31-31025712,active,phyzical,29-04-2011,Fortalesa,portuguese,----------
0294,Paulo,Gomes,13-04-1998,male,Yes,8502616350340140,paul.gomes98@gmail.com,+55-46-46563380,active,phyzical,15-04-2019,Rio-de-Zhaneiro,russian,----------
0295,Fernanda,Barbosa,01-06-1988,female,No,4122128415638323,fern.barbo88@gmail.com,+55-40-40417866,active,phyzical,27-06-2016,Rio-de-Zhaneiro,portuguese,----------
0296,Franciska,Rodrigues,03-08-1991,female,Yes,4223481034244202,fran.rodri91@gmail.com,+55-43-43317581,active,phyzical,15-08-2009,San_Paulo,portuguese,----------
0297,Antonia,Costa,03-07-1983,female,No,----------,anto.costa83@gmail.com,+55-85-85840131,active,phyzical,30-07-2001,Salvador,english,----------
0298,Antonio,Pereira,19-02-1985,male,No,----------,anto.perei85@gmail.com,+55-40-40315053,inactive,phyzical,26-02-2008,San_Paulo,portuguese,29-08-2016
0299,Francisco,Lima,03-01-1996,male,No,3460485823145247,fran.lima96@gmail.com,+55-87-87002617,inactive,phyzical,17-01-2014,Salvador,portuguese,25-05-2018
0300,Ana,Lima,30-06-1970,female,No,0028263450160074,ana.lima70@gmail.com,+55-64-64053100,inactive,phyzical,27-06-2003,Salvador,portuguese,12-03-2006
0301,Fernanda,Santos,20-07-1980,female,No,6586584211138805,fern.santo80@gmail.com,+55-83-83868152,active,phyzical,17-07-2015,Fortalesa,english,----------
0302,Luiz,Martins,07-04-1968,male,No,1627453107082387,luiz.marti68@gmail.com,+55-02-02533732,active,phyzical,20-04-2000,San_Paulo,portuguese,----------
0303,Antonio,Rodrigues,13-08-1949,male,No,1657580773243778,anto.rodri49@gmail.com,+55-10-10287885,active,phyzical,26-08-2017,San_Paulo,russian,----------
0304,Jose,Martins,12-07-1969,male,No,----------,jose.marti69@gmail.com,+55-83-83636523,inactive,phyzical,05-07-2009,San_Paulo,english,06-02-2019
0305,Franciska,Carvalho,31-01-1956,female,No,0547652228241716,fran.carva56@gmail.com,+55-34-34553607,active,phyzical,17-01-2013,San_Paulo,portuguese,----------
0306,Joao,Costa,21-05-1959,male,No,8064073506786100,joao.costa59@gmail.com,+55-75-75445173,active,business,02-05-2011,Rio-de-Zhaneiro,english,----------
0307,Jose,Cardoso,16-04-2001,male,No,7835328007065156,jose.cardo01@gmail.com,+55-55-55734642,active,phyzical,15-04-2019,Rio-de-Zhaneiro,portuguese,----------
0308,Lucas,Lima,05-09-1973,male,No,----------,luca.lima73@gmail.com,+55-64-64266763,active,phyzical,02-09-2019,San_Paulo,russian,----------
0309,Lucas,Cardoso,06-03-1956,male,No,5341547242583422,luca.cardo56@gmail.com,+55-13-13606500,active,business,22-03-2008,San_Paulo,portuguese,----------
0310,Aline,Gomes,20-10-1957,female,No,----------,alin.gomes57@gmail.com,+55-76-76274177,inactive,phyzical,28-10-1995,Salvador,english,01-01-2005
0311,Fernanda,Sousa,13-01-1982,female,No,7014047310610762,fern.sousa82@gmail.com,+55-63-63865661,active,phyzical,03-01-2002,Brasilia,portuguese,----------
0312,Joao,Santos,11-02-1982,male,No,5678802725155227,joao.santo82@gmail.com,+55-07-07615816,active,phyzical,03-02-2004,Salvador,portuguese,----------
0313,Maria,Oliveira,08-09-1994,female,Yes,----------,mari.olive94@gmail.com,+55-84-84567462,active,phyzical,04-09-2017,Brasilia,portuguese,----------
0314,Joao,Rodrigues,09-06-1973,male,No,1613038282557104,joao.rodri73@gmail.com,+55-10-10055673,inactive,phyzical,13-06-1999,San_Paulo,portuguese,17-03-2012
0315,Aline,Costa,25-04-1972,female,No,6237332170783741,alin.costa72@gmail.com,+55-77-77334280,inactive,phyzical,22-04-2012,Brasilia,portuguese,23-12-2013
0316,Paulo,Santos,25-10-1970,male,No,1748205532412313,paul.santo70@gmail.com,+55-80-80738425,active,phyzical,18-10-2013,Salvador,portuguese,----------
0317,Joao,Melo,30-10-1996,male,Yes,6320855672684055,joao.melo96@gmail.com,+55-66-66086330,active,phyzical,24-10-2015,San_Paulo,portuguese,----------
0318,Marcia,Silva,01-08-1972,female,No,2614320552276341,marc.silva72@gmail.com,+55-51-51488735,active,phyzical,25-08-2015,Salvador,portuguese,----------
0319,Franciska,Sousa,01-01-1972,female,No,0353287564064635,fran.sousa72@gmail.com,+55-25-25651068,inactive,phyzical,11-01-2004,Rio-de-Zhaneiro,russian,05-11-2012
0320,Jose,Silva,13-05-1965,male,No,4408165381824545,jose.silva65@gmail.com,+55-38-38012166,active,phyzical,29-05-2004,Fortalesa,russian,----------
0321,Antonia,Gomes,26-05-1980,female,No,4800643021503434,anto.gomes80@gmail.com,+55-32-32347418,active,phyzical,17-05-2019,San_Paulo,portuguese,----------
0322,Marcia,Santos,19-11-1969,female,No,8120002278443013,marc.santo69@gmail.com,+55-51-51165332,active,phyzical,07-11-2021,San_Paulo,english,----------
0323,Juliana,Martins,16-10-2000,female,Yes,7876688541411206,juli.marti00@gmail.com,+55-10-10853046,active,phyzical,12-10-2020,San_Paulo,english,----------
0324,Francisco,Pereira,10-01-1983,male,No,5172576222322503,fran.perei83@gmail.com,+55-23-23102314,active,business,13-01-2007,Fortalesa,russian,----------
0325,Lucas,Almeida,29-10-1975,male,No,----------,luca.almei75@gmail.com,+55-10-10884353,active,phyzical,07-10-2018,San_Paulo,portuguese,----------
0326,Juliana,Costa,26-07-1974,female,No,7151661532145660,juli.costa74@gmail.com,+55-28-28514837,active,business,14-07-2007,Rio-de-Zhaneiro,russian,----------
0327,Antonio,Melo,08-01-1952,male,No,1446442541756264,anto.melo52@gmail.com,+55-62-62774713,active,phyzical,18-01-2015,Brasilia,portuguese,----------
0328,Paulo,Carvalho,03-07-1962,male,No,----------,paul.carva62@gmail.com,+55-25-25330046,active,phyzical,16-07-1999,Rio-de-Zhaneiro,english,----------
0329,Fernanda,Pereira,20-02-1994,female,Yes,0608224176653832,fern.perei94@gmail.com,+55-08-08372478,active,phyzical,27-02-2014,San_Paulo,portuguese,----------
0330,Lucas,Oliveira,02-04-1991,male,No,0771055841836402,luca.olive91@gmail.com,+55-67-67537012,inactive,phyzical,09-04-2017,San_Paulo,english,20-08-2018
0331,Maria,Silva,12-06-2002,female,No,1343003474765580,mari.silva02@gmail.com,+55-35-35288037,inactive,phyzical,15-06-2021,San_Paulo,portuguese,01-03-2022
0332,Ana,Oliveira,06-09-1968,female,No,1814135460247207,ana.olive68@gmail.com,+55-80-80624136,active,phyzical,10-09-2009,Rio-de-Zhaneiro,portuguese,----------
0333,Paulo,Carvalho,15-03-1986,male,No,2538315448380115,paul.carva86@gmail.com,+55-30-30761324,active,phyzical,21-03-2017,Brasilia,portuguese,----------
0334,Antonia,Melo,23-11-1955,female,No,4445268017538468,anto.melo55@gmail.com,+55-36-36837335,active,phyzical,09-11-2015,Salvador,english,----------
0335,Antonia,Carvalho,20-11-1988,female,No,1841438144434008,anto.carva88@gmail.com,+55-55-55547087,active,business,26-11-2012,Salvador,english,----------
